car_title,trim,drive,price,habitability,quality,design,fuel,reply
기아 더 뉴 K5,1.6 T-GDI,9,10,9,10,10,8,전반적으로 맘에들어요 다음차도 현기차 괜찮을것 갗네요. 연비는 살짝 아쉬워요 요즘 모델은 더 좋다네요
기아 더 뉴 K5,1.6 T-GDI,6,3,5,4,10,6,디자인은 최고 진심 봐도 질리지않음 하지만 외관에 반해 구매한 1.6터보….DCT ….노답….성능은 걸러야할 차
기아 더 뉴 K5,1.6 T-GDI,7,5,7,8,8,6,전반적으로 만족도는 높으나 급격히 올라가는 가격이 부담이며 싱승 가격만큼 내장재도 좋아지길
기아 더 뉴 K5,1.6 T-GDI,10,8,10,8,10,6,전반적으로 디자인.주행성능.편안합니다.하지만 연비는 3000cc 랑 비슷하네요
기아 더 뉴 K5,1.6 T-GDI,10,10,10,10,10,8,무난합니다 잘나가고 연비 좋고 세금 싸고 타보니 좋아요 보험도 싸고
기아 더 뉴 K5,1.6 T-GDI,9,9,6,9,9,6,종합적으로 솔직히 무난 무난합니다 밟으면 밟은대로 나가요딱 적당한 가격 적당한 실내 만족합니다 연비는 쫌 아쉽네요
기아 더 뉴 K5,1.7 디젤,10,10,10,10,10,10,"연비 디자인 및 가성비 최고 좋은차입니다. 처음에 살때는 K5 안 좋은 이미지가 있었는데, 요즘엔 그런게 없어서 좋네요. 오래 탈 것 같아요"
기아 더 뉴 K5,1.7 디젤,10,10,10,10,10,10,"장거리 승용차 디젤 끝판왕, 엔진오일만잘갈아주고탓는데 누유 없이 10만주행, dct 원리알고타시면 개이득 모르시면 스트레스일수있습니당"
기아 더 뉴 K5,1.7 디젤,10,8,9,9,10,8,꼭 맘에 드는 차인데 요즘 경유값이~~~ㅜㅜ디자인 옵션 모두 다른 차에 비에 월등하다고 생각합니다 제차라 그런지 참 잘샀다고 생각합니다
기아 더 뉴 K5,1.7 디젤,9,9,9,9,10,8,DCT 미션의 꿀렁거림으로 인해 초기 스타트시조심스럽게 출발을 해야하는 불편함이 있긴 하지만 그것을 제외한 전체적인 품질은 대체로 만족하면서 운행하고 있음.
기아 더 뉴 K5,1.7 디젤,8,8,10,7,9,10,"1.7디젤 탑니다.장점 ㅡ 연비, 연비, 연비.....연비 킹입니다. 시내 16, 고속도로 25까지 찍어봤습니다. 한번 탄력받으면 쭉쭉 잘 나갑니다. 단점 ㅡ dct미션...꿀렁거림있습니다. 가속 초반 단수변경 답답함. 결론 ㅡ 가솔린 타십시요"
기아 더 뉴 K5,1.7 디젤,8,9,6,7,8,8,차량 운전자 특성에 따라 차량의 느낌이 다르겠지만 전반적으로 좋은연비와 크기 만족중
기아 더 뉴 K5,1.7 디젤,9,8,9,9,10,10,연비가 좋은 점이 가장 큰 장점이고 디자인도 마음에 듭니다. 휘발유만 타다가 경유 처음 타봤는데 힘은 좀 딸리네요
기아 더 뉴 K5,1.7 디젤,10,8,10,10,10,10,실내공간 옵션 다 너무 만족!중고로사서 가격도 저렴했고 연비또한 중형차에 18인치인데 고속20가까이 나오니 연비깡패입니다.
기아 더 뉴 K5,1.7 디젤,8,8,8,8,10,8,다른건 다 좋은데 dct 세미오토 건식이라 그런지 고단 저단 변속시점이 좀 느릴때가 있으며 이점 빼고는 완만하게 타고있는중
기아 더 뉴 K5,1.7 디젤,10,10,8,10,10,10,주행성능이 뛰어나고 연비가 아주 좋습니다. 연비가 보통 17~20km되는것 같네요(고속기준). 네 가족 타는데 아직까지 문제 없네요 ㅎㅎㅎ실내 외 디자인이 잡스럽지 않고 깔끔해서 여전히 만족합니다.
기아 더 뉴 K5,1.7 디젤,8,7,10,10,10,10,"흔하디 흔하게 타봤던 K5라 옵션 다 때려박고 기름값 신경안쓰고 타자라는 생각으로 구매한 디젤차 DCT가 뭔지도 모르는 무지함에 시승한번 안해보고 구매 시승한번 해봤더라면 절.대 안삿을텐데 일단 미션 특성상 저단 꿀렁 거림과 오르막길 변속처럼 DCT가 아니라면 신경안써도될 잔 스트레스 엄청 받음 3단이상부터는 다를거 없지만 1,2단 걸려있을때 스트레스 엄청 받음 디젤차의 초반가속감? 이차에선 느낄수 없음 왜냐 1,2단에 변속이 절라게 안됨 옆차선 모닝 저앞에 가는거보면 눈물남 3단걸리면 그때부터 쩜만들긴 하는데 이제 지방 시내에서 밟아봤자 50인데 뭐 무슨 소용있나 싶음 연비는 잘 나오는 편인거같음 18인치 휠이라 카페보면 뭐 연비 평균 25키로 찍고 인증 하시는 분들있는데 깡통에 60으로 기어다니는건가 싶음 그래도 잘나오는 편인듯 근데 그게다임 시내바리 천천히 운전하시면서 연비 챙기고 싶으신분들은 추천합니다. 근데 본인이 조금이라도 급출발 하는 스타일이라면 절대 사지마세요."
기아 더 뉴 K5,1.7 디젤,8,7,10,8,7,10,"연비좋은것이 최대의 장점, 그리고 엔진오일만 바꿔타는데 고장난적한번도 없습니다."
기아 더 뉴 K5,1.7 디젤,10,6,8,8,10,9,처음에 길들이기할때는 울렁거리는 느낌이 살짝 있어는데 어느정도 길들여지고 주행은 만족합니다. 디자인도 신형보다 더 고급스러워서 좋아요
기아 더 뉴 K5,1.7 디젤,10,8,7,9,10,9,"운전해보면서 출력이 부족 했던적은 없었고, 다만 미션(dct)가 무리(?)가 있었지만 현기차는 뛰어난 A/S로 해결되어 저에겐 대체적으로 만족스러운 차량 입니다."
기아 더 뉴 K5,1.7 디젤,10,8,10,8,10,10,연비좋고 차 잘나갑니다. 다만 미션이 약하네요. 수리비가 많이 나오네요.
기아 더 뉴 K5,1.7 디젤,8,4,6,7,10,10,연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음연비 끝판왕이지만 살짝 뭔가 아쉬운게 있음
기아 더 뉴 K5,1.7 디젤,10,10,10,10,10,10,"디젤 좋긴한데, 7단 미션은 아직 불안, 풀옵은 최고연비는 고속도로에서 잘 달리면 17정도, 시내주행 13-14"
기아 더 뉴 K5,1.7 디젤,6,8,6,6,8,10,"DCT 건식 미션이라 주행 중에 울컥거림이 좀 다른 차에 비해 더하지만, 그래도 연비 하나만큼은 좋은 차임. (고속도로 정속 주행 - 19~21Km/l ) 디자인도 무난하게 잘 뽑아서 유행타지 않아 좋음."
기아 더 뉴 K5,1.7 디젤,10,8,9,10,8,10,디젤이라서 연비가 끝내줌 고속도로에서 세게 밟고다녀도 15km/L이상은 나옴 디자인은 올뉴랑 그릴빼고는 다른게 없지만 그릴이 큰 한몫을 한다 차는 잘나가고 잘섬
기아 더 뉴 K5,1.7 디젤,10,10,10,10,10,10,3만대 중고차로 구매하여 8만키로째 주행중입니다.잔고장 없고 전체적으로 만족합니다.
기아 더 뉴 K5,2.0 LPI,8,8,6,7,10,5,차량은 전반적으로 무난한듯대신옵션은 맘에드네요 통풍시트 엉뜨 뒷자석도엉뜨가되어만족하고 타구 있는데요 좀 아쉬운점은 lpg라 그런지 힘이 딸림...
기아 더 뉴 K5,2.0 LPI,10,10,8,8,8,8,"디자인좋고, 연비 좋고. 실내넓고. 소나타대비 옵션도 가격대비 좋고, 만족하며 9만에 인수해 12만5천 타는중인데 잔고장없이 오일만 교체하며 타고있습니다."
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,가성비 짱~!!! 과학 5호기라고 사람들이 이야기하지만...그래도 최고의 가성비차량 입니다. 미션 한번 교체 한것빼고는 벌써 20만km 주행중입니다. 탈수록 이득인 차량 입니다.
기아 더 뉴 K5,2.0 LPI,9,7,8,8,8,10,"한번풀충전에 55000원 700km타는것같은데 이정도면 하이브리드랑 비슷한수준의 연비성, 주행할때 좀 가벼운느낌은 드는데 팍 치고나가는느낌은없음 트렁크는 좁긴하는데 딱히 잘안써서. k5가 양카라구요? lpg라그러면 별말안함 ㅋㅋ"
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,너무좋음ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,가격 대비 성능 좋고 품질.디자인. 연비도 좋은편 으로 생각 합니다.k5 이번이 두번째 차입니다 다음이 기다려 지내요 굿으로 평가 합니다.
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,👍 최고 BEST OF BEST 👌 👍 😍 🥰 ☺️ IF
기아 더 뉴 K5,2.0 LPI,8,8,8,10,10,10,차 잘나갑니다고장 없어요 연비 좋아요 디자인 좋아요 5년 탓는데 성능 좋아요
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,LPI라서 유지비도 괜찮고 차 힘도 좋아요. 첫 차로 운행에 부담이 적어서 좋고 만족스러워요
기아 더 뉴 K5,2.0 LPI,8,10,8,8,10,10,전반적으로 만족. 외부소음에 약함. 연비는 최고. 장거리 이동시 연비 최상
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,Lpi라 만족합니다가격대비승차감 만족 뒷자석 매우넓음 고속주행시 푹신한 느낌좋음
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,그럭저럭 무난하고 디자인도 괜찮고 가성비도 좋고 3인가족이 타기 딱 좋네요
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,편하고 안락하고 성능이 너무 좋아요. 차가 무게가 있고 너무 좋아요.
기아 더 뉴 K5,2.0 LPI,10,10,10,8,10,10,LPI 첫차이고 SUV만 타다가 세단으로 바꿨는데 너무 만족스럽네요연비좋고 공간좋고 주행감 만족스럽습니다!!
기아 더 뉴 K5,2.0 LPI,8,10,10,10,10,10,Lpg조용하고 잘나거요 아쥬 만족합니다 연비는 장거리 잘나오고 시내주행은 아쉬움 연료비가 저렴해서 연비걱정 안해요 실내도 만족해요 85000 k 4년차 잔고장없이 잘타고 있어요
기아 더 뉴 K5,2.0 LPI,9,9,10,9,10,10,"실내크기가 넓고, 렌터카용 출고인데 나름 고급지고, 다만 출력이 조금 모자라서 치고 나가는게 힘들다는 단점이 있지만 연비가 좋아서..만족"
기아 더 뉴 K5,2.0 LPI,6,6,8,6,8,7,그냥연비로 타고 다닐수있는 것그냥. 그냥 그냥 ~~
기아 더 뉴 K5,2.0 LPI,6,8,10,10,10,6,LPG라서 언덕올라가는건 어쩔수가 없다...연비는 좋은편 정유사마다 연비가 차이있음
기아 더 뉴 K5,2.0 LPI,10,10,10,10,10,10,대한민국 중형세단의 표본이 가격에 이 만한 차는 없다 굳굳굳 우리나라에서 중형세단을 선택한다면 난 다시 이 차를 선택하겠다
기아 더 뉴 K5,2.0 LPI,10,10,10,10,8,10,전반적으로 부족함 없는 차인것같다. 디자인도 무난하고 성능도 무난하고 유지비는 저렴하다.
기아 K5 하이브리드,2.0 HEV,9,6,10,10,10,10,전반적으로 여태 타봤던 차 중 가격만 빼고 중형세단중 탑이라 생각합니다. 코너링 좋고 차체자체가 좀 묵직하면서 기존에 중형세단과는 좀 다른 느낌이 강하게 들어요. 차체가 묵직한 느낌이 들다보니 승차감도 좋고 무엇보다 소음이 아주 적어서 운전하다가 졸음이오면 거의 무아지경입니다.. 자율주행도 나름 잘되고 전방위험급제동 또한 작동을 잘해서 사고 3번정도 막아줬네요. 여튼 내부는 마션브라운 톤 기존에 가벼운 브라운색상보다 진하게 나왔는데 그게 또 더 고급져 보이고 이쁩니다. 양카란소리 다 옛말입니다. 이제 비싸서 누가 양카로 타려나요...ㅋㅋ
기아 K5 하이브리드,2.0 HEV,10,8,10,10,10,10,"K3에서 넘어 왔는데 거주성, 승차감, 정숙성, 디자인, 연비 모두 만족합니다 가격빼고…"
기아 K5 하이브리드,2.0 HEV,10,10,10,10,10,10,K5 하이브리드 2.0엔진 중형세단의 힘과 하이브리드의 정숙성 무엇보다 차량 스타일 너무 멋짐 내부도 넓고 볼수록 마음에 듬 2.0엔진이라 고속주행시 하이브리드로 치고나가는 힘이 아주 좋음 연비는 운전습관에따라 한겨울도 17~20 유지 가능하고 평균 19~23 으로 잘나오는것 같음~ 1년 다 되어 가는데 탈수록 만족스럽고 좋음
기아 K5 하이브리드,2.0 HEV,10,10,10,10,10,10,승차감 안전성가격 차량 모양 정말 만족 합니다지인에게 추천하고싶은 차량입니다ㆍ기아자동차 만족 합니다
기아 K5 하이브리드,2.0 HEV,9,6,10,10,10,10,연비좋고 실내넓고 중형차인데도 준대형급으로 고급스럽고디자인도 예쁘지만 가격이 하이브리드 풀옵션이면 비싸다
기아 K5 하이브리드,2.0 HEV,8,6,9,9,9,8,"가격이 비싸서 대안이 많고,, 코너에서 뒷바퀴가 좀 털림2.0HEV라 자동차세 50,,,에 연비도 그닥ㅠㅜ 사고 나서 후회가 더 많은 차 하,,"
기아 K5 하이브리드,2.0 HEV,10,6,10,10,10,8,"디자인 성능은 너무 맘에 드는데, 연비는 생각만큼 잘 안나오는것 같음(특히겨울), 차량 가격은 상당히 비쌈~"
기아 K5 하이브리드,2.0 HEV,10,6,10,10,9,10,디자인도 이쁘고 차도 잘 나가고 연비도 좋은데 가격이 무척이나 아쉽긴 하지만 이뻐서 만족스럽습니다 !!
기아 K5 하이브리드,2.0 HEV,10,7,7,9,10,10,하이브리드 고민 많이했는데 장거리운전하니까 연비가 좋아서 체감됩니다. 디자인도 탈수록 더 예쁜거같고 실내 디자인도 우수합니다.
기아 K5 하이브리드,2.0 HEV,10,6,10,10,10,10,하이브리드 조용하고 연비좋고...풀옵션하면 중형차 치고 가격이... 4천 넘음
기아 K5 하이브리드,2.0 HEV,10,1,10,10,10,10,가격빼고 다 괜찮아요~연비도 좋고 힘도 안딸리고.. 아쉬운건 k5도 1.6텁 하브 탑재할수도 있는데.. 그러면 연비나 판매량도 급증할건데.. 아무래도 그러면 k8 판매량 위기때문에 안넣으니 ㅎㅎㅎ 그래도 자기취향에 따라 차급이 다르니 구매할 사람은 구매하는데..
기아 K5 하이브리드,2.0 HEV,10,3,10,10,10,9,완전 구구형 타다와서 그런지 풀옵기준 편의 사항도 많고 다 좋은데 파썬 안넣은거 후회랑 출고가가 너무 빡쎄서 약간 아쉬움
기아 K5 하이브리드,2.0 HEV,10,7,9,9,8,10,생각보다 차량 연비는 좋은편이에요연비 보다는 승차감과 정숙정이 좋은것 같습니다.
기아 K5 하이브리드,2.0 HEV,10,5,10,10,10,7,전반적으로 만족하면서 타고 있습니다.디자인 너무 맘에 들어요. 앞으로도 꾸준하게 탈것 같아요.
기아 K5 하이브리드,2.0 HEV,10,9,10,10,10,10,"너무나 만족스럽게 타고 있습니다. 디자인, 연비, 승차감, 주행감 다 너무 좋네요"
기아 K5 하이브리드,2.0 HEV,8,9,10,10,9,10,세단 판매량이 저조하다 보니 만족하는 수준에서 할인받을 수 있었습니다. 뒷모습이 별로라고 하시는 분들이 많은데 실물이 더 나은 느낌. 저공해차량이라 공영주차장 2시간 무료. 하이브리드 특유의 조용함 만족하고 회생제동 탑재되어서 배터리 충전도 만족하는 점 입니다.
기아 K5 하이브리드,2.0 HEV,7,1,10,8,8,6,가격만 더럽게 비싼 차인 것 같아요. 단순 시내 위주 주행이면 하이브리드 연비가 좋진 않아요 ㅠㅠ
기아 K5 하이브리드,2.0 HEV,10,10,10,10,10,10,전반적으로 매우 만족합니다.제가 제일 좋아하는 차량입니다. 감사합니다.
기아 K5 하이브리드,2.0 HEV,10,10,10,10,10,10,기아차의 명작 K5 하이브리드!!! 시내주행 위주고 고속도로는 가끔 타는데 정숙하고 너무나 좋습니다
기아 K5 하이브리드,2.0 HEV,10,10,10,10,10,10,오늘 퇴근길 연비 38.1km/L 찍음사진첨부하고 싶은데 첨부가 안되네요. 그동안 스파크 모닝 레이 포르테 LF소나타 DN8소나타 오너였는데 K5페리 하브가 단연코 명불허전 최강품질이네요 어디하나 빠지는게 없어요 매일매일 출퇴근길 연비에 감탄합니다 밟으면 25정도 안밟으면 30~35나옵니다 ㅋㅋㅋㅋ 하브가 이리 좋은줄 너무 늦게 알았네요^^
기아 K5,1.6 가솔린 터보,9,7,8,9,8,9,15년 만에 차를 바꿨는데 그간 달라진 자동차의 기술력 만으로도 정신이 없음....아니 연료를 가득 채웠더니 주행가능거리가 737km?
기아 K5,1.6 가솔린 터보,10,9,10,10,10,9,전 차가 sm5 lpg였습니다. 연비 평균 5~8 정도나왔었고 자주 충전소에 가는 불편함이있었습니다 차가 퍼져서 신차를 k5구매 했는디나름 핸들이랑 연비에서 만족했습니다. 평균 출퇴근 왕복 20km 인데 연비 12~13정도 나옵니다 고속도로는 최대 26-28 크컨 키고 그정도나온거같아요 만족합니다
기아 K5,1.6 가솔린 터보,10,6,10,8,8,9,풀옵션사양이 동급대비 최신옵션을 많이 포함하고 있어 다른차를타는 느낌이 듭니다.주행연비는 안전운행을 지향하면 최대리터당20km// 평균연비는17km넘습니다.19인치타이어인데도 준수한 연비를 보여줍니다.
기아 K5,1.6 가솔린 터보,9,8,10,10,9,6,"디자인이 마음에 들어 구입했고, 실제 운행 결과도 만족스러움.주로 시내 주행만 하다보니 연비는 평균에 미치지 못하는 아쉬움은 있지만, 출퇴근용이 주 운행 용도라 만족하고 있음."
기아 K5,1.6 가솔린 터보,9,8,9,10,10,8,요트블루컬러인데 너무 만족합니다. 디자인은 최고고 나머지는 컴팩트하게 불편함 없이 이용합니다.
기아 K5,1.6 가솔린 터보,10,9,10,10,10,10,이쁘고 승차감 좋습니다 고속주행도 아주 안정적이네요운전자에게 편리하게 잘 되어있습니다
기아 K5,1.6 가솔린 터보,10,8,10,10,10,10,디자인은 정말 이쁨. 정속운행하면 연비도 잘나옴(20이상 쉽게 나옴). 공간도 넓고 잘 운행하고 있습니다.
기아 K5,1.6 가솔린 터보,10,10,10,10,10,10,괜히 양카가 아닌듯 싶습니다. 잘나가고... 날렵하고 ... 디자인 예쁘고 연비좋고 최고입니다
기아 K5,1.6 가솔린 터보,9,8,8,9,7,9,연비 잘나오고 잘나가면 됐지 라는 생각으로 타고다니는데 너무 양카같은 디자인과 후면 디자인만 바꿔주면 참 좋을것 같음. 그리고 led등 얼마나 한다고 화장등이랑 번호판등 언제적 할로겐 달아주는건지 모르겠음
기아 K5,1.6 가솔린 터보,9,8,10,7,10,9,"장점: 넉넉한 실내공간, 디자인, 가성비, 주행성능, 등등단점: 니 차 택시잖아."
기아 K5,1.6 가솔린 터보,8,6,10,8,10,7,아반떼 CN7 3년 타고 이 차로 넘어왔습니다.양가 부모님들 모시는 유일한 패밀리카라서 뒷좌석 태울 일이 꽤 있는데 궁뎅이가 이제는 안아프시다 하시네요. 이것만으로도 기변은 성공입니다.
기아 K5,1.6 가솔린 터보,10,8,8,10,10,10,다 좋은데 옵션 가격을 다하니까 38백이 넘어가 등록하고 보험넣으니 4천만원이 넘어가요
기아 K5,1.6 가솔린 터보,10,6,8,8,8,4,터보이다보니 언덕주행및 가속력등 탁월한데 연비는 조금 떨어집니다.페이스리프팅을 해서 외관은 아주 좋아요
기아 K5,1.6 가솔린 터보,10,8,10,8,9,9,초고속 환경에서는 다소 아쉬운 요소들이 있지만 이를 제외한 나머지 환경에서는 스타일만큼이나 나름대로 좋은 모습을 보여주는 자동차로 충분한 가치가 있다고 말씀드릴 수 있습니다 일상에서 편하게 쓸 중형 세단을 원하는 소비지에게는 더할 나위 없는 선택입니다
기아 K5,1.6 가솔린 터보,10,8,10,9,10,8,실내 디자인 변경으로 세련되고 젊은 감각 잘 표현하고 후면 램프로 눈에 확 띄는 존재감까지 챙긴 더뉴K5
기아 K5,1.6 가솔린 터보,10,8,10,8,8,8,외관 디자인이 아주 마음에 드는건 아니지만 그정도면 개인적으로 만족합니다. 그보다 실내 마션브라운과 ccNC는 기대 그 이상으로 좋습니다 👍
기아 K5,1.6 가솔린 터보,8,6,9,7,10,9,출고 3주만에 2500 탔습니다아 하브 살 걸 승차감은 쏘나타가 근소하게 낫습니다 시트도 그렇고 다음 차는 현대로 살래요
기아 K5,1.6 가솔린 터보,7,10,10,10,10,7,가격은 비싸졌지만 준대형급과 맞먹는 승차감가성비가 좋은 것 같아 이 차를 구매했습니다 벤츠 E클 타다 넘어왔는데 솔직하게 주행성은 떨어지는 편인 것 같네요
기아 K5,1.6 가솔린 터보,8,6,10,8,10,10,"혼자 타고 다니고, 노블레스에서 필요한것만 옵션넣고 타는데 만족합니다. 근데 확실히 비싼감이 없지 않아 가성비가 떨어지는거 같긴해요"
기아 K5,1.6 가솔린 터보,10,10,10,10,10,10,디자인과 그 외 모든점이 좋아요다름차와 비교했던게 무색했을만큼 만족합니다❤️
기아 K5,2.0 가솔린,10,10,10,10,10,10,이제까지 타 본 차 중에서 가장 좋은 차라고 생각합니다.
기아 K5,2.0 가솔린,10,8,10,8,10,9,제일 맘에드는것은 디자인 맘에들고 애초에 아반떼md 타다가 넘어온 사람이어서 너무 만족하며 타고있습니다
기아 K5,2.0 가솔린,9,9,9,9,10,9,"전반적으로 아주 만족합니다. 강추 모델 K5 디자인,성능,연비 모두 좋아요 ~^^ 👍"
기아 K5,2.0 가솔린,10,10,8,10,10,10,"첫 차구매로 K5를 선택하게 되었어요,세련된 외관, 편리하고 안전한 옵션, 연비까지 좋구여, 안전하게 오래오래 타고 싶어요."
기아 K5,2.0 가솔린,8,8,8,10,10,6,"운전석 및 조수석 시트 통풍이 3단으로 해도 약하며, 운전석의 경우 타고 내릴 때 시트가 걸려서 불편합니다."
기아 K5,2.0 가솔린,9,8,9,9,10,9,"K5 페리 2.0 가솔린 트림은 노블레스 옵션은 드라이브와이즈, 컴포트, 스타일 넣었습니다. 이전차량은 크루즈 디젤 2.0 13년된거였습니다. 하브가자니 금액대가 높아지고, 사골이지만 안정적인 2.0가솔린 선택했구요. 개인적으로 터보 차량에 대한 불안감이 있어거 2.0으로 선택함. 하브나 전기차까지는 아니지만 정숙성이 좋습니다.(매우조용) 당연히 가솔린이니 그렇겠죠? 10년 이상 탈 생각으로 구매해서인지 잔고장 없게끔 관리하면서 타려고 합니다. 1달정도되었고 시내주행은 약 10~13정도, 고속은 15~17정도로 나오고 있습니다. 10여년만에 옵션이 많이 좋아져서 하나하나 공부하면서 차를 타는 중입니다. 거대해진 디스플레이, 커넥티드, 안전사양(충돌방지보조 진짜 넘 좋아요) 스마트크루즈 등등 매우만족합니다. 다만 크루즈 디젤 2.0보다는 다소 아쉬운 출력... 어차피 과속 안하면 되겠지만 2열이 주는 넉넉함 등 지금까지 매우만족하며 잘 타고 있습니다 :)"
기아 K5,2.0 가솔린,8,8,8,8,10,6,디자인 마음에 들고초반가속만 더디지 중반부터는 쭉나가는게 마음에 듭니다~
기아 K5,2.0 가솔린,10,9,10,10,10,8,아반떼 타다가 넘어온 k5 개인적으로 디자인 차량 시스템등 너무 만족중입니다!
기아 K5,2.0 가솔린,9,8,9,10,9,9,넉넉한 실내공간 파노라믹 디스플레이가 추가되면서 시안성이좋아지고 가격이 좀 비싸진건 빼고는 차급에 맞게 승차감 등대체적으로 만족스럽습니다.
기아 K5,2.0 가솔린,10,7,10,10,10,9,"기존 K5 보다 내부 옵션이 월등하게 좋아짐. 2.0 배기량에서 오는 넉넉한 주행. 그랜져, K8 가지않아도 충분히 넓은 실내. 후면 led등 직관적임. 가격은 물가상승에 비해 너무 오른것 같긴함."
기아 K5,2.0 가솔린,10,8,10,10,10,8,아반떼 MD 타다가 K5 2.0타니깐 잘나가고 좋음. 아직 차뽑은지 1달밖에 안되서 결함같은거는 아직 안나왔고 만족함. 1.6 터보에 비해서 안나간다 안나간다 그러는데 스포츠 모드 돌리고 고속도로 달리면 잘나갑니다.
기아 K5,2.0 LPi,8,6,10,10,10,8,평륜 이상으로 좋고 이전 디자인이 너무 잘 나와서 드라이브 할 맛도 납니다
기아 K5,2.0 LPi,8,7,9,9,10,8,일단 중형 세단중에 젤 이쁜거같습니다. lpg라 그런지 겨울연비는 좀 떨어지는 느낌인데 보통150키로 이상은 잘안밟으니 그밑으로는 성능이 떨어지는건 없는거 같아요
기아 K5,2.0 LPi,6,6,6,6,8,8,"생각보다출력안나오고 생각보다 소음심하고 생각보다 운전질감별로임 편의사양,디자인,연비는 좋으나 자량의 기본이되는 부분이 미흡하다는 의견임.."
기아 K5,2.0 LPi,10,8,10,8,10,8,이상하게 페리전보다 더 멋진듯한데 나만그런가
기아 K5,2.0 LPi,10,6,10,10,10,6,풀 옵션 뽑으세요 좋아요가격이 비싸요 차는 너무 좋습니다 풀 옵션 뽑으세요 좋아요 가격이 비싸요 차는 너무 좋습니다
기아 K5,2.0 LPi,10,8,9,10,10,8,디자인 맘에들고 기능 뭐하나 빠지는거 없구요 승차감 또한 만족합니다.
기아 K5,2.0 LPi,8,5,10,10,8,8,가스차에 옵션풍부하고 거주성엔 만족하지만국산 중형이 4천만원 가까이라는 가격만 감당된다면 좋은 차
기아 K7 프리미어,2.5 가솔린,10,9,10,10,10,10,지금으로써 가격이 많이 떨어졌어요 20대 중후반인데 디자인꿀릴거없이 이쁘게 잘타고있습니다 고속18/시내15 나오는중
기아 K7 프리미어,2.5 가솔린,9,10,10,10,7,8,tmdckrka dkswjstjd elwkdls whgdkdy wkdrjflwngodwhgdkdy
기아 K7 프리미어,2.5 가솔린,10,10,10,10,10,10,40대 후반 2000년도에 신차 구입해서 지금까지 잔 고장 한번 없이 잘 타고 있습니다. 장거리 운행이 많아 주로 고속도로 이용하는데 평균 연비 14키로 대 유지하고 있고 두 달 반 정도에 만키로 운행해서 만키로 마다 엔진오일 교체해주고 있는데 불편한 점이 특별히 없습니다. 다만 타이어 편마모가 좀 있어서 14만 넘었는데 타이어 두 번 교체했어요. 지금은 미쉐린 사계절 스포티용으로 타고 있는데 승차감도 국내산 보다 좋은 것 같습니다. 색상도 약간 펄 들어간 화이트라 이쁘고 실내도 요즘 나오는 차 만큼 사이버 같은 느낌은 없지만 고급스럽습니다.
기아 K7 프리미어,2.5 가솔린,10,10,10,10,10,10,품의가 있어요 차 실내가 다른차 보다 월등히 좋고 디자인이 좋아요
기아 K7 프리미어,2.5 가솔린,6,10,10,8,10,8,가족 세단으로 연비 좋고 디자인 이쁩니다 가속이 좀 더디긴 하지만 저속 지나면 괜찮습니다 고속 주행에서 안전성 훌륭 합니다
기아 K7 프리미어,2.5 가솔린,9,9,10,10,10,10,2.5 GDI 타는데 서해안 고속도로 탈 때 17-18정도로 매우 연비도 잘나오고 아주 좋습니다.
기아 K7 프리미어,2.5 가솔린,10,8,10,10,10,10,차 크기에 비교해서 주행연비가 너무 좋아요.시내주행 10K. 고속도로주행 17~18.5K
